,expert_returns,dagger_returns_0,dagger_returns_1,dagger_returns_2,dagger_returns_3,dagger_returns_4,dagger_returns_5,dagger_returns_6,dagger_returns_7,dagger_returns_8,dagger_returns_9,dagger_returns_10,dagger_returns_11,dagger_returns_12,dagger_returns_13,dagger_returns_14,dagger_returns_15,dagger_returns_16,dagger_returns_17,dagger_returns_18,dagger_returns_19
0,3784.6285837819355,347.9895364669874,1814.000465238361,3024.181507927054,923.1054832379706,3060.915120674778,3844.5959475733266,869.1793019103939,2054.6935020435008,1705.6952736448552,916.1382090480084,912.7581160763384,3795.838772555887,1030.3921610091465,1843.278456184797,859.9957415863083,909.6729230588364,429.0997244469194,752.1555483912107,462.9205114782342,766.1218348886695
1,3774.213913137435,349.07422385970364,1120.9770549525506,3029.0427550067884,722.0566664337339,1540.699131295652,3539.886698105294,1065.646926055601,1999.9054140077947,430.99684444965976,930.0260512615437,981.6641326637734,3395.20615850976,1027.4655650854195,1786.8733863949521,765.1915108565314,902.8281274265263,739.4878892723333,766.9294513912068,462.2514564544757,778.231473520425
2,3778.426297821419,358.5881938766305,646.9855971297828,1896.9457041507096,812.8778653168165,1735.8144344796842,2880.23711869679,1094.3824039494357,3773.346465230879,483.1495963492265,934.513359619958,799.1291191998794,1576.6363537895925,1008.6813537458754,1659.1780688684494,868.9252704185386,774.4800761667194,1044.6557649758754,841.5678542339075,452.02498902968426,455.9272938912246
3,3784.11502382275,355.98206356598837,1039.4334835730472,3207.238857871287,723.2499327748019,2637.9454027186393,3130.3822552417596,1109.012782014918,3783.943548657448,1726.8870169918234,928.4353042123174,927.6100606417067,1461.895048277939,1016.8809317214241,1868.5612087251363,861.400070507516,892.5497516787163,444.2115335620477,772.1766324983513,459.96596102798463,467.6591950802882
4,3781.367278328588,359.6161032343818,1213.73633047005,2052.298755921076,868.7233267124661,1682.907259386874,3482.1702441545995,1080.2141021068182,2752.6807683888733,429.77589867924,919.9132098787028,943.0769773966119,3337.199978392504,1020.981522118015,1872.276001264834,851.1563180138829,779.6785400210508,439.68250460433296,842.303032900016,455.35420950031585,460.43936086796003
5,3776.038669450458,344.6330975921009,1804.775178788044,3395.77918090715,983.6730841830791,2147.1207573083952,3776.965252538876,1088.7692206154247,3783.113568419805,430.24707038437356,915.3593121633023,942.0631619956669,2909.365468768223,1002.8762038560617,446.30062477967004,768.3869701756853,771.0880491123644,731.8723833687077,760.6344949263896,463.8822608428465,456.1285868408491
6,3775.654948290558,349.63661636392374,703.0216230303288,2125.350565912784,982.823057938507,1536.026345066293,2867.7690837027476,866.0740991587475,2028.1536406467117,997.0032364216314,923.6619892716799,935.1898720479076,996.8292062214053,1042.1467522507876,1785.9576339269752,889.9455980540309,914.401053809797,733.6045935922511,764.5277905126386,463.0063943955253,458.720499722155
7,3783.9570422482534,348.5064809646216,1047.8357000574015,1861.7423697944248,978.3605062963546,1609.454112901536,1793.9400515888344,1097.188325571499,3776.7515457471295,435.4189371462083,928.4145627729654,946.5702624154916,1354.1919412309883,1307.6754188497357,1910.6054907029727,761.6521984713853,924.3906472225488,734.9427201404208,786.215502448453,464.2269949635712,769.7453471979652
8,3782.2574549614355,351.8425951143072,1056.754376308474,3189.9249334159404,983.1638744969842,2146.1232689586886,2520.3895506614554,1097.8670282682303,3778.426634520076,487.25118852786187,932.8786324226453,948.0867911992478,3355.9789397008985,1050.7889552113513,1453.0915785259901,877.8485636608008,779.5237446537045,430.57754797787857,768.908430174811,463.46394274449324,464.31741871225915
9,3783.614314009105,349.00722644751664,719.6659337063755,3383.5080774657495,1000.4475829419257,1224.150612654463,3561.6975037746156,876.389765349931,2185.511051012535,431.179182890114,927.5172730088368,974.3674960333841,3475.2196515867995,1047.8604573778316,1682.3164040468614,778.8010748975572,771.6465190129076,434.2568619506152,779.3027709885904,460.0784124240137,455.3939314378282
