,expert_returns,dagger_returns_0,dagger_returns_1,dagger_returns_2,dagger_returns_3,dagger_returns_4,dagger_returns_5,dagger_returns_6,dagger_returns_7,dagger_returns_8,dagger_returns_9,dagger_returns_10,dagger_returns_11,dagger_returns_12,dagger_returns_13,dagger_returns_14,dagger_returns_15,dagger_returns_16,dagger_returns_17,dagger_returns_18,dagger_returns_19
0,5419.334210867121,264.3266966788269,5184.083528332828,244.88966907691895,283.56552907582085,1007.9434683513264,16.607354235861635,51.148161143663756,1999.3632255241212,355.2254982005905,744.1261211209214,41.98870864614801,47.61454955678448,727.251602873794,3241.962447221224,5186.128959558977,5245.800734508973,330.1102353045557,3653.2190339594854,5453.97199048795,15.48297761262004
1,5558.990687336645,267.38411711050384,4993.463683455781,3761.245616938619,283.6810993349684,1088.1393389797192,16.04998767579415,42.92290601133394,928.9330067721525,328.2413580147312,688.8033680353877,45.495058262111584,38.169108916708645,2318.8328216766317,5458.811622092533,5185.192751020319,5166.964348690693,3421.676929858821,5311.724402604618,5504.139306509255,17.8408896292473
2,5536.751151037315,264.90635903596177,5152.087994483191,264.4480915313733,264.12229518669585,1567.5192185676813,14.600132867374242,40.41001659152674,890.7869885660315,326.6082011293309,593.3092306609492,39.488095075262656,41.73944401866086,701.1034901295977,5315.92846965677,5120.94356573615,5074.054283394393,5369.481250798377,906.0076364032201,5417.296768972482,17.542621230157096
3,5530.921187971462,270.40812643555785,5192.113912131433,259.5273796691486,287.45016261048187,991.4408613469493,14.455957778807806,41.57010280395907,5436.3374344352305,354.9198347028651,610.3650338195137,42.47070400121216,45.17593230207727,1054.665479269649,5424.9491048225,5320.301199784881,5159.8551543589865,5401.975071950602,3504.6515875841314,5342.229103885498,16.004921326633355
4,5547.0352194774405,270.0757981546261,4858.553954808695,241.07750553987177,275.1224087953223,743.09895014142,15.91580592214339,46.06612263431969,964.401603677503,309.43887771064016,713.3601504492677,50.2766345127991,45.03656848555863,2237.85131990279,5019.49194066672,5124.122215719242,2544.4608812419974,339.4355433159585,1596.841487878172,5495.502051858995,7.812291410243165
5,5536.795265305369,271.7159602943128,5028.808277841425,244.31432975121828,254.80811708675657,53.90516558400248,16.528842655993543,41.7348745684772,1038.5015726343609,319.5941819833063,697.7050676298148,44.664574328997794,38.562618653603515,1879.2510311998165,2659.6516822095273,3417.4789455990003,5231.489008862748,343.00515048706626,2207.026658128452,5340.16391121958,22.25224804095824
6,5461.943308899403,269.8511113869242,4899.707298794005,259.31657845577274,263.8620557047496,1510.389803035582,16.551495643415606,43.91936525461911,892.917914371947,314.85169751644185,694.9289040267053,47.25168130075613,39.55079182283604,2238.989473731671,5412.253151001846,3925.7984995883435,5325.359653312004,3411.7082356496185,5307.280628069284,5332.123420600549,16.528992188660023
7,5404.489084534136,268.1419031140846,1719.068787972247,240.30096633855572,282.8273712616976,56.522294723868384,15.892521519743102,46.78776740164814,966.6155337394806,348.33903753994116,756.1187347000343,41.80456772487819,375.7673821777692,2439.5773162447795,5409.252748696156,5249.397380745191,5259.4196180994995,329.17068908894925,5028.481658733461,5310.080726814762,22.984949650690115
8,5580.269206929229,272.202935045113,5089.160801745188,251.30168374945984,265.9017009948294,510.60033163362965,14.306043514506358,43.33420304991989,1717.6866874846148,314.0753946617421,709.6611996282759,42.0780462069768,48.23975647374788,2122.003633029062,2600.2082182542113,5229.973917363255,5342.316240359676,5325.620981037364,5080.106007877593,5166.751065127318,18.423034240577483
9,5548.500244133801,269.29620050639846,5113.2260773297985,244.97852195861614,264.3084253836755,744.9190913465178,14.489107284304486,44.78037216654952,917.8430143257515,309.0731842639453,775.3875151110559,41.6453045276158,40.17396397557827,2116.776250193155,4612.587900166974,925.0140029179452,3264.649563166983,5393.644582519908,5240.376416582694,5312.260247176117,18.039100064177685
10,5568.794002220996,267.37526862837393,2734.5019801379945,240.78058363451112,263.1422794714114,1571.9832802283413,14.185279019004222,46.88112685988761,920.8272759125773,359.71373517053365,736.8035662157084,49.56812512304762,38.285591788005746,1085.2011591746088,5505.903885776146,5192.016975598597,5282.500014316108,338.0224875163306,5349.222491581929,5227.775648282779,15.540599604277816
11,5504.612399435018,263.60372573947393,4399.55963164955,246.8221790022686,268.8820655402895,962.3892588817178,14.173900187203063,44.32928305503173,2644.265481320722,321.12738317720016,724.7898802153417,41.94533012020693,38.7329586557204,1830.1277144795924,2785.975548790786,4893.621157090239,5097.765102449718,5428.725089782435,5213.272299686549,5340.950717825737,7.403540979376722
12,5531.649216682323,270.9874836942967,3535.0404982660493,256.1039704738305,297.0876747213559,1352.100833947526,14.473249355609617,47.46285608667429,993.825281076002,363.88111254825,605.588547840467,47.91391263571466,45.421454536028605,1859.3060530739835,5425.983650079384,5307.652582141153,5278.969064720895,337.36752937025693,5046.023834527114,5395.09717677117,17.72536023124525
13,5556.925541420431,267.57032940749866,4988.515538456787,251.1990759456191,276.1391238469495,728.3451971163929,16.551052950456747,42.8477062436146,2905.839915325994,312.5514399112861,741.9686322472918,45.84077347463054,47.89069413566796,1877.6514025756694,1770.0119505887658,2896.4905518348196,5193.248255435415,335.579415901111,5269.709717937303,5438.363879978673,15.263640029562321
14,5451.050177372104,264.1502372047126,1897.2084221048683,242.69528070724095,288.67478696602046,1340.4426949159315,16.115137842152517,38.86432057280734,921.6269835952942,335.48863109831035,706.6159254168066,41.920600556812346,39.57903017790321,598.6326012723213,5421.236836465483,5221.6136732065115,5060.346220557866,2438.3491885785415,5180.090004246806,5316.371522916971,16.59581081805724
15,5527.0733238178955,267.6469055692653,3522.8909681279133,244.49842423614064,287.5487668616355,51.45525123623625,16.047019143189857,44.50353505225889,1733.7562275350977,345.881230627324,677.3844197870085,39.29949127791465,38.73232191258204,1599.9698235778185,5420.302124003278,3080.512109849358,5242.01600817663,5179.470780071145,5293.17394895745,5565.280035802694,18.527358811105138
16,5442.792042288936,270.395345090835,2950.3614749214935,244.47562621817477,257.9646225899776,1349.9440609682554,16.083671818326955,41.67509018306413,1716.9148557165313,343.8076142240284,742.6748179049325,42.560820604142094,41.715139621786264,597.4209528130709,1746.4493469983697,5268.763847695539,5191.360699204597,341.5645839478619,1995.4928464156244,5317.123859670628,14.743170153746846
17,5383.7922119006225,265.13847911419293,2534.4584726490602,253.18026592984842,269.96310708203947,1578.9408769525362,16.1977092843332,42.67525264942633,897.4679327182967,2459.205831875692,685.9468579633499,42.429357634578615,45.72613640026681,749.1786032229843,5295.550160134173,5084.585836902257,5163.7035474232825,2470.2524704813763,5093.3918435286405,5340.452001800651,18.099016363152472
18,5492.614620591211,270.5031923487989,4731.996114588165,266.947838633901,261.63108859339155,991.7587331359144,16.306485642789205,39.15717579169143,1872.6876610591905,313.8371231569254,758.3015913047221,42.378815764616206,43.699030711238606,1820.5449004119018,3584.579547691497,5237.159180545223,5119.251872584392,5492.863581822421,5155.495549728473,5277.047784756357,14.683724617460342
19,5425.948593415078,270.6101421981364,4938.37479399622,279.3795617962031,271.66116673005723,474.51530272330587,14.049254835159836,40.707656258389505,4143.816456501212,310.38367448930194,699.7091340333147,39.457596851293104,44.9547010949574,2098.915118152846,1556.5956752622803,2309.147257262946,2513.543344455094,5524.054860123207,5149.462011557572,5389.809383090638,14.858046644909962
