,expert_returns,dagger_returns_0,dagger_returns_1,dagger_returns_2,dagger_returns_3,dagger_returns_4,dagger_returns_5,dagger_returns_6,dagger_returns_7,dagger_returns_8,dagger_returns_9,dagger_returns_10,dagger_returns_11,dagger_returns_12,dagger_returns_13,dagger_returns_14,dagger_returns_15,dagger_returns_16,dagger_returns_17,dagger_returns_18,dagger_returns_19
10,10420.173967474806,295.4234380375346,377.2113150776789,336.16027668983764,376.87962089721344,314.4186634198692,315.6785058331162,254.74576896215112,292.9637318558899,273.97939601437565,271.0249368407784,278.45512756436864,261.6525234202194,260.6415450648475,268.5372835157285,314.34911770882553,409.92602797701113,191.3356764188756,190.3589992348001,242.23408000695184,256.3499944310641
11,10461.670151236165,228.6373973384824,367.94919931078437,299.953335147413,390.7465538808883,318.53007972249526,304.4111795209179,276.33559075954537,321.6988477193273,269.2247902526035,272.7749266749619,280.41216567956707,281.0528113678292,263.2803982125002,268.94685412901947,308.5904793192046,350.0736196634865,191.7228919550826,191.00602057366197,234.25329312520887,340.44087147192806
12,10402.891240008094,422.5192383788335,425.6275280208484,333.6108289762148,439.09083289145406,310.6841142658198,347.63477160548,290.8197320701821,284.3451730524284,304.813948078595,255.53579898400207,277.54024656422996,286.1350793572195,278.20836853472406,274.34630103552166,269.50694949700136,428.1112679190154,187.71904930113305,191.97214946596625,230.16569654205026,282.9583084287109
13,10439.410759823886,381.4911218623374,374.80371587054753,334.6544409306215,375.8643782784687,337.4345948467687,318.06284842368063,278.0327017431127,289.904983994675,303.1279796983064,282.772737173383,282.13175864578363,293.7890280409529,273.29823380449875,270.53415922392196,295.95112010370633,385.60303718198236,183.6810513818649,198.41992177119394,238.7132805652791,316.932160801675
14,10459.966128359916,305.2624534353633,364.9276688409207,329.24848273384845,375.5364974422683,317.04812102006275,325.0034229069212,265.37574157797843,266.0345636456643,310.93021810972454,294.932320378242,279.68497924837527,279.2139774779513,275.1015778106541,256.69980401618096,309.76575038234546,346.8196145554882,185.4372689042104,194.33150774527638,230.86405202845782,285.2184311183726
15,10410.572181254105,368.2423649655824,348.43831492994957,334.71134407831244,389.9397711047574,321.34030616343404,322.1310471267809,266.813628057243,300.4722828818342,287.42840733098154,257.6496832377294,273.73645253148266,272.68049130173154,264.1332597848407,272.7245711447991,325.9598344391669,451.97507856363666,187.81486924391726,199.03736940206971,232.7807537080828,265.0581126456034
16,10356.276403449194,182.49336904348826,357.0467342672661,295.4843796006892,417.7801069024764,341.68451841196935,349.3524483790882,262.2242303116689,310.74105205278084,285.087547306716,278.2110896632477,289.9511630512742,275.3867152748752,269.8387588728735,267.28054595351125,298.5349623142189,416.47713826023255,193.6185648758878,194.77120844558794,233.25563939207925,317.55302121148304
17,10308.73760909711,372.6919453085155,385.129713579984,318.4680210930221,393.0492273608221,322.8506615834623,337.05587010386444,279.9699010593927,309.3280959412893,287.7655433421747,273.648240756421,283.6899943618842,266.23966658133344,275.3012169840839,253.54280074338172,331.83500575678823,356.13000021168864,192.32721782543084,196.3151844638528,227.5141824652959,289.15079199877266
18,10360.318999802583,299.57323985621343,444.7036551037236,320.8542606509247,373.2249805429947,326.14877365643827,337.3034190963577,273.88250593739207,275.94799966283205,262.17133194944347,260.9039963756585,285.8718267194737,267.6044362385262,303.2466481305083,270.46981164675,291.4197109394345,369.7088967574106,186.707689780367,181.22209018922123,233.9945766335469,307.65800277611817
19,10397.692854024697,375.86137277039813,372.9981644547874,319.77426291928515,377.8578426690843,314.824277503653,333.99914790123347,266.3684453479051,286.42349946305,273.36945707960916,276.2466371643151,289.1336422669748,270.55121306303937,276.4003411172278,262.25920315956085,286.89335730129255,432.59799547616177,186.0327580687521,189.3982662481083,231.52905045323968,255.75716936588017
